4.99083,7.05444	4.99083,7.05444

4.99083,7.05444	5.0131,7.0688
1	[ọ̀*i]	48139
1	[ị*ọ]	21013
1	[N*e]	17417
1	[f*b]	16397
1	[gb*s]	15914
1	[-kp]	14848
1	[sh*ch]	14359
1	[l*z]	13347
1	[-ch]	11776
1	[ọ*e]	10761
1	[d*ọ]	9237
1	[b*w]	6680
1	[g*l]	6170
1	[n*a]	2053
1	[+o]	15

6.2328,6.6478	6.23032,7.06492
2	[+o]	15
1	[ị̄*o]	67087
1	[ụ̀*t]	51237
1	[ǹ*o]	50703
1	[ọ̀*ụ̀]	48228
1	[ọ̀*i]	48139
1	[è*e]	47113
1	[ā*ị]	39465
1	[-kp]	14848
1	[sh*ch]	14359
1	[-ch]	11776
1	[E*ị̀]	11399
1	[ọ*e]	10761
1	[d*ọ]	9237
1	[b*l]	6682
1	[a*ụ̀]	2660
1	[+m]	25

6.2328,6.6478	6.2328,6.6478

6.2328,6.6478	6.2687,7.0405
1	[s*gb]	21535
1	[ọ*i]	10763
1	[ụ*m]	7193
1	[b*g]	6668
1	[+bhh]	78
1	[+s]	42
1	[+gh]	40
1	[+i]	11
1	[+y]	6

6.2328,6.6478	6.26889,7.04225
1	[ị̄*o]	67087
1	[ǹ*o]	50703
1	[ọ̀*i]	48139
1	[è*i]	47115
1	[s*gb]	21535
1	[t*gb]	18975
1	[-ch]	11776
1	[E*ị̀]	11399
1	[ọ*e]	10761
1	[ụ*m]	7193
1	[b*l]	6682

6.2328,6.6478	6.276,7.005
1	[m̄*ụ̀]	69732
1	[ọ̀*i]	48139
1	[ọ*e]	10761

6.2328,6.6478	6.2871,7.0432
1	[ị̄*o]	67087
1	[m̀*Ọ]	57894
1	[ǹ*o]	50703
1	[à*O]	50224
1	[è*Ị]	47153
1	[ị*ọ]	21013
1	[ọ*e]	10761
1	[-e]	4608
1	[n*b]	2061

6.2328,6.6478	6.311,6.908
1	[ị̄*o]	67087
1	[ụ̀*t]	51237
1	[ǹ*o]	50703
1	[ọ̀*i]	48139
1	[è*1]	47228
1	[O*h]	24596
1	[Ọ*–]	19620
1	[N*e]	17417
1	[f*v]	16457
1	[-kp]	14848
1	[sh*ch]	14359
1	[ọ*e]	10761
1	[d*ọ]	9237
1	[kw*a]	8709
1	[n*w]	2072
1	[+o]	15

6.2328,6.6478	6.3739,6.8134
2	[y*n]	3076
1	[ù*kp]	68125
1	[ị̄*o]	67087
1	[ọ́*u]	59422
1	[ọ́*d]	59410
1	[á*e]	53769
1	[ụ̀*ọ̀]	51294
1	[ụ̀*t]	51237
1	[à*ā]	50253
1	[n̄*ā]	31309
1	[O*gw]	24620
1	[gw*nw]	22564
1	[gw*g]	22540
1	[s*l]	21530
1	[Ọ*bhh]	19534
1	[t*bhh]	19022
1	[N*e]	17417
1	[N*a]	17413
1	[Y*bhh]	16974
1	[f*s]	16426
1	[f*nw]	16420
1	[f*ch]	16407
1	[f*k]	16403
1	[f*b]	16397
1	[gb*s]	15914
1	[gb*y]	15878
1	[kp*t]	14885
1	[kp*k]	14867
1	[sh*t]	14373
1	[sh*ch]	14359
1	[sh*b]	14349
1	[l*s]	13354
1	[l*z]	13347
1	[m*t]	12837
1	[w*l]	12314
1	[w*m]	12313
1	[ch*nw]	11812
1	[-E]	11264
1	[ọ*ǹ]	10851
1	[ọ*b]	10765
1	[h*m]	10265
1	[d*ọ]	9237
1	[kw*ṅ]	8764
1	[ụ*à]	7266
1	[i*è]	5724
1	[j*r]	5147
1	[e*ù]	4741
1	[e*m̀]	4721
1	[e*i]	4619
1	[-e]	4608
1	[a*ō]	2689
1	[a*ò]	2679
1	[a*ụ̄]	2678
1	[a*e]	2569
1	[n*u]	2078
1	[+ē]	127
1	[+bhh]	78
1	[+o]	15

6.2328,6.6478	6.3823,6.8088
2	[y*n]	3076
1	[ị̄*o]	67087
1	[á*e]	53769
1	[ụ̀*t]	51237
1	[à*ị]	50217
1	[s*v]	21577
1	[s*l]	21530
1	[ị*ụ]	21006
1	[N*a]	17413
1	[Y*bhh]	16974
1	[gb*y]	15878
1	[kp*k]	14867
1	[w*gb]	12319
1	[w*m]	12313
1	[ọ*ā]	10829
1	[ọ*b]	10765
1	[d*ọ]	9237
1	[ụ*ị̄]	7299
1	[ụ*à]	7266
1	[e*ù]	4741
1	[-e]	4608
1	[a*ō]	2689
1	[n*u]	2078
1	[+k]	19
1	[+j]	10
1	[+n]	4

6.2328,6.6478	6.3857,6.8229
2	[ị*ị́]	21152
2	[ụ*ú]	7321
2	[e*é]	4699
2	[a*á]	2665
1	[ī*Á]	70299
1	[ị̄*ó]	67168
1	[ụ̀*ọ̀]	51294
1	[ụ̀*é]	51291
1	[à*ì]	50273
1	[ọ̀*á]	48233
1	[O*É]	24726
1	[s*l]	21530
1	[Ọ*í]	19607
1	[Ọ*bhh]	19534
1	[u*ú]	15513
1	[u*í]	15511
1	[kp*t]	14885
1	[l*s]	13354
1	[ọ*ị́]	10912
1	[ọ*ọ́]	10868
1	[o*í]	7831
1	[o*ó]	7776
1	[ụ*á]	7273
1	[ụ*à]	7266
1	[i*í]	5783
1	[i*ū]	5764
1	[j*ọ́]	5236
1	[e*ū]	4740
1	[-e]	4608
1	[a*ә]	2688
1	[a*ụ̄]	2678
1	[a*ń]	2667
1	[a*ì]	2657
1	[a*ụ́]	2655
1	[n*ọ́]	2164
1	[n*á]	2153

6.2687,7.0405	4.99083,7.05444
1	[-s]	21504

6.2687,7.0405	5.0131,7.0688
1	[-s]	21504

6.2687,7.0405	5.0135,7.069
1	[-bhh]	39936
1	[-s]	21504

6.2687,7.0405	5.1335,7.0165
1	[-bhh]	39936
1	[-s]	21504

6.2687,7.0405	5.3999,7.0167
1	[-bhh]	39936
1	[-s]	21504

6.2687,7.0405	5.4244,7.1967
1	[-bhh]	39936
1	[-s]	21504

6.2687,7.0405	5.4543,7.0247
1	[-bhh]	39936
1	[-s]	21504

6.2687,7.0405	5.4829,7.0337
1	[-bhh]	39936
1	[-s]	21504

6.2687,7.0405	5.522,6.923
1	[-bhh]	39936
1	[-s]	21504

6.2687,7.0405	5.5832,7.05
1	[-bhh]	39936
1	[-s]	21504

6.2687,7.0405	5.5834,7.05
1	[-bhh]	39936
1	[-s]	21504
1	[g*b]	6157

6.2687,7.0405	5.6027,7.322
1	[-bhh]	39936
1	[-s]	21504

6.2687,7.0405	5.664,7.012
1	[-bhh]	39936
1	[-s]	21504
1	[g*b]	6157

6.2687,7.0405	5.70003,7.73332
1	[-bhh]	39936
1	[-s]	21504

6.2687,7.0405	5.71795,7.08217
1	[-bhh]	39936
1	[-s]	21504

6.2687,7.0405	5.72517,7.13325
1	[-bhh]	39936
1	[-s]	21504

6.2687,7.0405	5.783,6.8667
1	[-bhh]	39936
1	[-s]	21504
1	[-l]	13312
1	[g*b]	6157
1	[i*è]	5724
1	[n*y]	2054

6.2687,7.0405	5.80897,7.06093
1	[-bhh]	39936
1	[-s]	21504
1	[g*b]	6157

6.2687,7.0405	5.85389,6.86
1	[-bhh]	39936
1	[-s]	21504
1	[-l]	13312
1	[g*b]	6157
1	[i*è]	5724
1	[n*y]	2054

6.2687,7.0405	5.85916,7.00299
1	[-bhh]	39936
1	[-s]	21504
1	[-l]	13312
1	[g*b]	6157
1	[i*è]	5724
1	[n*y]	2054

6.2687,7.0405	5.9332,7.0834
1	[-bhh]	39936

6.2687,7.0405	5.95007,7.11665
1	[-bhh]	39936

6.2687,7.0405	5.97889,7.09399
1	[ē*ị]	65065
1	[-à]	50176
1	[-bhh]	39936
1	[nw*r]	18459

6.2687,7.0405	5.9963,6.925
1	[-bhh]	39936
1	[-s]	21504
1	[-l]	13312
1	[g*b]	6157
1	[i*è]	5724
1	[n*y]	2054

6.2687,7.0405	6.0038,6.9155
1	[-bhh]	39936
1	[-s]	21504
1	[-l]	13312
1	[g*b]	6157
1	[i*è]	5724
1	[n*y]	2054

6.2687,7.0405	6.01667,7.08333
1	[ị̀*ị]	69161
1	[ē*ị]	65065
1	[-à]	50176
1	[-bhh]	39936
1	[l*kp]	13341

6.2687,7.0405	6.01671,6.91664
2	[-i]	5632
1	[-bhh]	39936
1	[Ị*.]	25091
1	[-s]	21504
1	[-gh]	20480
1	[l*è]	13404
1	[g*b]	6157
1	[-y]	3072
1	[n*y]	2054

6.2687,7.0405	6.0168,7.0834
1	[ị̀*ị]	69161
1	[ē*ị]	65065
1	[-à]	50176
1	[-bhh]	39936
1	[l*kp]	13341

6.2687,7.0405	6.01735,6.9134
2	[-i]	5632
1	[-bhh]	39936
1	[Ị*.]	25091
1	[-s]	21504
1	[-gh]	20480
1	[l*è]	13404
1	[g*b]	6157
1	[-y]	3072
1	[n*y]	2054

6.2687,7.0405	6.05,7.58333
1	[-bhh]	39936
1	[-s]	21504

6.2687,7.0405	6.05314,6.86476
2	[-i]	5632
1	[-bhh]	39936
1	[-s]	21504
1	[-gh]	20480
1	[l*è]	13404
1	[g*b]	6157
1	[-y]	3072
1	[n*y]	2054

6.2687,7.0405	6.06667,7.01667
1	[ē*ọ́]	65140
1	[-à]	50176
1	[-bhh]	39936
1	[ā*ụ]	39438
1	[l*kp]	13341

6.2687,7.0405	6.08333,7
1	[à*m]	50201
1	[-à]	50176
1	[-bhh]	39936
1	[ā*ụ]	39438
1	[t*nw]	18980

6.2687,7.0405	6.08333,7.01667
1	[-à]	50176
1	[-bhh]	39936
1	[gh*w]	20504
1	[kp*nw]	14884
1	[kp*l]	14874
1	[l*ny]	13328

6.2687,7.0405	6.08624,6.99556
1	[-bhh]	39936
1	[Ị*.]	25091
1	[-s]	21504
1	[-gh]	20480
1	[l*è]	13404
1	[-ọ]	10752
1	[g*b]	6157
1	[-i]	5632
1	[n*y]	2054
1	[,*w]	1048

6.2687,7.0405	6.1038,6.8834
1	[-bhh]	39936
1	[-s]	21504
1	[-gh]	20480
1	[-l]	13312
1	[g*b]	6157
1	[i*è]	5724
1	[-y]	3072
1	[n*y]	2054

6.2687,7.0405	6.1094,6.88615
1	[-ì]	49664
1	[-bhh]	39936
1	[Ị*.]	25091
1	[-s]	21504
1	[-gh]	20480
1	[gb*l]	15898
1	[-l]	13312
1	[m*ụ]	12814
1	[-ọ]	10752
1	[g*b]	6157
1	[i*ọ]	5653
1	[-i]	5632
1	[-y]	3072
1	[n*y]	2054

6.2687,7.0405	6.1124,6.7738
1	[bhh*k]	39955
1	[l*è]	13404
1	[n*y]	2054

6.2687,7.0405	6.1124,6.7739
2	[-i]	5632
1	[-bhh]	39936
1	[-s]	21504
1	[l*è]	13404
1	[g*b]	6157
1	[-y]	3072
1	[n*y]	2054

6.2687,7.0405	6.11667,7.06667
1	[-bhh]	39936

6.2687,7.0405	6.1334,7.3667
1	[-bhh]	39936

6.2687,7.0405	6.1429,6.8914
1	[-ì]	49664
1	[-bhh]	39936
1	[Ị*.]	25091
1	[-s]	21504
1	[-gh]	20480
1	[gb*s]	15914
1	[m*ụ]	12814
1	[-ọ]	10752
1	[-ụ]	7168
1	[g*b]	6157
1	[i*ọ]	5653
1	[-i]	5632
1	[j*nw]	5156
1	[-y]	3072

6.2687,7.0405	6.145,7.469
1	[-bhh]	39936
1	[-s]	21504

6.2687,7.0405	6.157,7.0311
1	[-à]	50176
1	[-bhh]	39936
1	[gh*w]	20504
1	[kp*nw]	14884
1	[kp*l]	14874
1	[l*ny]	13328

6.2687,7.0405	6.1665,6.7833
1	[-bhh]	39936
1	[-s]	21504
1	[-gh]	20480
1	[t*ny]	18960
1	[gb*s]	15914
1	[m*ụ]	12814
1	[g*b]	6157
1	[i*ọ]	5653
1	[-i]	5632
1	[-y]	3072

6.2687,7.0405	6.16667,7.01667
1	[-à]	50176
1	[-bhh]	39936
1	[gh*w]	20504
1	[kp*nw]	14884
1	[kp*l]	14874
1	[l*ny]	13328
1	[-i]	5632

6.2687,7.0405	6.16855,7.4515
1	[-bhh]	39936

6.2687,7.0405	6.1831,6.6336
1	[bhh*b]	39949
1	[-ụ]	7168
1	[i*í]	5783

6.2687,7.0405	6.1832,6.9834
2	[-à]	50176
1	[-bhh]	39936
1	[gh*w]	20504
1	[kp*nw]	14884
1	[kp*l]	14874
1	[l*ny]	13328
1	[j*g]	5132

6.2687,7.0405	6.187,7.072
1	[-à]	50176
1	[-bhh]	39936

6.2687,7.0405	6.19721,6.9697
1	[ù*b]	68109
1	[ụ̀*ọ̀]	51294
1	[à*m]	50201
1	[-à]	50176
1	[-ì]	49664
1	[-bhh]	39936
1	[gw*b]	22541
1	[-s]	21504
1	[gh*w]	20504
1	[-gh]	20480
1	[gb*s]	15914
1	[kp*r]	14875
1	[kp*l]	14874
1	[l*y]	13318
1	[m*ụ]	12814
1	[ụ*ọ̀]	7262
1	[-ụ]	7168
1	[g*b]	6157
1	[g*i]	6155
1	[i*ē]	5759
1	[i*ọ]	5653
1	[-i]	5632
1	[j*nw]	5156
1	[j*g]	5132
1	[-e]	4608
1	[-y]	3072
1	[-n]	2048

6.2687,7.0405	6.1982,7.0668
1	[à*m]	50201
1	[-à]	50176
1	[è*ọ̄]	47234
1	[-bhh]	39936
1	[gw*b]	22541
1	[kp*bhh]	14926
1	[m*ụ]	12814
1	[-m]	12800
1	[ụ*ọ̀]	7262
1	[i*ọ]	5653
1	[j*nw]	5156
1	[-n]	2048

6.2687,7.0405	6.2065,7.0679
1	[-à]	50176
1	[è*a]	47109
1	[-bhh]	39936
1	[gb*s]	15914
1	[kp*bhh]	14926
1	[m*ụ]	12814
1	[-m]	12800
1	[i*ọ]	5653
1	[j*nw]	5156
1	[-n]	2048
1	[,*5]	1237

6.2687,7.0405	6.22242,6.93223
1	[-ì]	49664
1	[-bhh]	39936
1	[Ị*.]	25091
1	[-s]	21504
1	[-gh]	20480
1	[-ọ]	10752
1	[g*b]	6157
1	[-i]	5632
1	[j*nw]	5156
1	[-y]	3072

6.2687,7.0405	6.23032,7.06492
2	[-à]	50176
2	[kp*l]	14874
2	[g*b]	6157
1	[ē*e]	65033
1	[ụ̀*ọ̀]	51294
1	[-ì]	49664
1	[-bhh]	39936
1	[Ị*.]	25091
1	[gw*b]	22541
1	[-s]	21504
1	[gh*w]	20504
1	[-gh]	20480
1	[gb*s]	15914
1	[u*ụ̀]	15460
1	[kp*bhh]	14926
1	[l*y]	13318
1	[-m]	12800
1	[-ọ]	10752
1	[-ụ]	7168
1	[i*ē]	5759
1	[-i]	5632
1	[j*nw]	5156
1	[j*g]	5132
1	[-e]	4608
1	[-y]	3072
1	[-n]	2048

6.2687,7.0405	6.2328,6.6478
1	[-bhh]	39936
1	[-s]	21504
1	[-gh]	20480
1	[gb*s]	15914
1	[m*ụ]	12814
1	[g*b]	6157
1	[i*ọ]	5653
1	[-i]	5632
1	[-y]	3072

6.2687,7.0405	6.2687,7.0405

6.2687,7.0405	6.26889,7.04225
3	[-m]	12800
2	[-à]	50176
2	[kp*l]	14874
2	[-ọ]	10752
2	[g*b]	6157
1	[ē*e]	65033
1	[-ē]	65024
1	[ụ̀*ọ̀]	51294
1	[-ì]	49664
1	[-bhh]	39936
1	[v*w]	37400
1	[-*kw]	26129
1	[Ị*.]	25091
1	[gw*è]	22620
1	[gw*bhh]	22606
1	[gw*m]	22553
1	[gw*b]	22541
1	[-s]	21504
1	[gh*w]	20504
1	[-gh]	20480
1	[t*ny]	18960
1	[z*ny]	17936
1	[gb*s]	15914
1	[u*ụ̀]	15460
1	[kp*bhh]	14926
1	[l*y]	13318
1	[-w]	12288
1	[-kw]	8704
1	[ụ*ū]	7300
1	[-ụ]	7168
1	[b*t]	6693
1	[g*r]	6171
1	[i*ē]	5759
1	[i*ọ]	5653
1	[-i]	5632
1	[j*nw]	5156
1	[j*g]	5132
1	[-e]	4608
1	[y*t]	3109
1	[-y]	3072
1	[-a]	2560
1	[n*t]	2085
1	[n*ọ]	2069
1	[n*d]	2066
1	[-n]	2048

6.2687,7.0405	6.276,7.005
1	[-à]	50176
1	[-bhh]	39936
1	[v*hw]	37491
1	[Ị*.]	25091
1	[s*m]	21529
1	[-s]	21504
1	[t*kw]	18961
1	[l*hw]	13427
1	[-ọ]	10752
1	[k*m]	9753
1	[k*kw]	9745
1	[kw*sh]	8732
1	[kw*j]	8714
1	[-i]	5632
1	[e*ù]	4741
1	[-e]	4608
1	[-y]	3072
1	[a*ọ̀]	2654
1	[a*ọ]	2581
1	[+phh]	255
1	[+sh]	28

6.2687,7.0405	6.2871,7.0432
2	[ọ̀*ụ]	48142
2	[-gh]	20480
2	[-m]	12800
2	[g*b]	6157
1	[ị̀*m]	69145
1	[ị̀*i]	69131
1	[ù*o]	68111
1	[ū*e]	67593
1	[ò*u]	60958
1	[ụ̀*i]	51211
1	[ǹ*ị]	50729
1	[à*Ọ]	50214
1	[à*o]	50191
1	[à*a]	50181
1	[-ì]	49664
1	[ọ̀*u]	48158
1	[è*w]	47128
1	[è*i]	47115
1	[è*j]	47114
1	[è*e]	47113
1	[è*a]	47109
1	[bhh*ch]	39959
1	[bhh*b]	39949
1	[-bhh]	39936
1	[-v]	37376
1	[-*s]	26154
1	[Ị*.]	25091
1	[gw*b]	22541
1	[-s]	21504
1	[ị*ọ]	21013
1	[t*k]	18963
1	[gb*s]	15914
1	[m*l]	12826
1	[-w]	12288
1	[ọ*u]	10782
1	[-ọ]	10752
1	[d*kp]	9245
1	[kw*kp]	8733
1	[ny*m]	8217
1	[o*i]	7691
1	[-ụ]	7168
1	[-i]	5632
1	[-y]	3072
1	[-a]	2560
1	[-n]	2048

6.2687,7.0405	6.311,6.908
1	[ị̀*ọ]	69141
1	[ụ̄*e]	60425
1	[ụ̀*u]	51230
1	[-ì]	49664
1	[-bhh]	39936
1	[Ị*.]	25091
1	[-s]	21504
1	[-gh]	20480
1	[t*r]	18971
1	[t*kw]	18961
1	[t*ny]	18960
1	[-ọ]	10752
1	[g*b]	6157
1	[-i]	5632
1	[-y]	3072

6.2687,7.0405	6.3739,6.8134
1	[ị̀*gb]	69151
1	[ụ̀*u]	51230
1	[-bhh]	39936
1	[-s]	21504
1	[-gh]	20480
1	[t*r]	18971
1	[t*kw]	18961
1	[u*ù]	15493
1	[kp*ọ]	14869
1	[g*b]	6157
1	[-i]	5632
1	[-y]	3072

6.2687,7.0405	6.3823,6.8088
1	[ị̀*gb]	69151
1	[-bhh]	39936
1	[-s]	21504
1	[-gh]	20480
1	[kp*ọ]	14869
1	[g*b]	6157
1	[-i]	5632

6.2687,7.0405	6.3857,6.8229
1	[ụ̀*ú]	51353
1	[-bhh]	39936
1	[Ị*.]	25091
1	[-s]	21504
1	[o*ó]	7776
1	[-ụ]	7168
1	[i*ú]	5785

6.26889,7.04225	4.99083,7.05444
1	[b*j]	6666

6.26889,7.04225	5.0131,7.0688
1	[b*nw]	6692

6.26889,7.04225	5.0135,7.069
1	[à*I]	50230

6.26889,7.04225	5.1335,7.0165

6.26889,7.04225	5.3999,7.0167

6.26889,7.04225	5.4244,7.1967
1	[m̀*ọ́]	57972

6.26889,7.04225	5.4543,7.0247

6.26889,7.04225	5.4829,7.0337
1	[o*ǹ]	7779

6.26889,7.04225	5.522,6.923
1	[o*ǹ]	7779

6.26889,7.04225	5.5832,7.05
1	[gw*m]	22553
1	[o*ǹ]	7779
1	[j*kp]	5149

6.26889,7.04225	5.5834,7.05
1	[gw*m]	22553
1	[o*ǹ]	7779
1	[j*kp]	5149

6.26889,7.04225	5.6027,7.322
1	[o*ǹ]	7779
1	[j*kh]	5167

6.26889,7.04225	5.664,7.012
1	[gw*m]	22553
1	[o*ǹ]	7779
1	[j*t]	5157

6.26889,7.04225	5.70003,7.73332
1	[à*u]	50206
1	[ọ̀*i]	48139
1	[è*Ọ]	47142
1	[k*f]	9760

6.26889,7.04225	5.71795,7.08217
1	[o*ǹ]	7779

6.26889,7.04225	5.72517,7.13325
1	[o*ǹ]	7779
1	[j*d]	5138

6.26889,7.04225	5.783,6.8667
1	[gw*m]	22553
1	[ị*i]	21003
1	[l*y]	13318
1	[ch*t]	11813
1	[o*ǹ]	7779
1	[i*è]	5724

6.26889,7.04225	5.80897,7.06093
1	[m*kh]	12847
1	[o*ǹ]	7779

6.26889,7.04225	5.85389,6.86
1	[gw*m]	22553
1	[ị*i]	21003
1	[l*y]	13318
1	[ch*t]	11813
1	[o*ǹ]	7779
1	[i*ọ̀]	5726
1	[i*è]	5724

6.26889,7.04225	5.85916,7.00299
1	[gw*m]	22553
1	[l*y]	13318
1	[m*kh]	12847
1	[ch*t]	11813
1	[o*ǹ]	7779
1	[i*è]	5724

6.26889,7.04225	5.9332,7.0834
1	[-ū]	67584
1	[ọ̀*ọ]	48149
1	[kp*ā]	14925
1	[ch*t]	11813
1	[o*ǹ]	7779
1	[ụ*ị̀]	7303
1	[i*ọ̀]	5726

6.26889,7.04225	5.95007,7.11665
1	[s*z]	21539
1	[ch*k]	11795

6.26889,7.04225	5.97889,7.09399
1	[-ū]	67584
1	[ē*ị]	65065
1	[ọ̀*ọ]	48149
1	[ọ̀*j]	48138
1	[s*z]	21539
1	[nw*r]	18459
1	[nw*g]	18444
1	[kp*ā]	14925
1	[ụ*ị̀]	7303
1	[a*ọ]	2581

6.26889,7.04225	5.9963,6.925
1	[ị̀*ù]	69253
1	[gw*m]	22553
1	[ị*i]	21003
1	[l*y]	13318
1	[o*ǹ]	7779
1	[i*ọ̀]	5726
1	[i*è]	5724

6.26889,7.04225	6.0038,6.9155
1	[l*y]	13318
1	[o*ǹ]	7779
1	[i*ọ̀]	5726
1	[i*è]	5724

6.26889,7.04225	6.01667,7.08333
1	[ị̀*ị]	69161
1	[-ū]	67584
1	[ē*ị]	65065
1	[ọ̀*ọ]	48149
1	[ọ̀*k]	48147
1	[s*z]	21539
1	[nw*g]	18444
1	[kp*ā]	14925
1	[ụ*ị̀]	7303
1	[y*kp]	3101
1	[a*ọ]	2581

6.26889,7.04225	6.01671,6.91664
1	[ị̄*u]	67102
1	[-ē]	65024
1	[u*è]	15452
1	[l*y]	13318
1	[o*ǹ]	7779
1	[i*ọ̀]	5726
1	[i*è]	5724
1	[j*gh]	5160

6.26889,7.04225	6.0168,7.0834
1	[ị̀*ị]	69161
1	[-ū]	67584
1	[ọ̄*ị]	66601
1	[ọ̄*ụ]	66574
1	[ē*ị]	65065
1	[ọ̀*ọ]	48149
1	[ọ̀*k]	48147
1	[ọ̀*a]	48133
1	[è*kp]	47133
1	[s*z]	21539
1	[nw*g]	18444
1	[kp*ā]	14925
1	[ụ*ị̀]	7303
1	[y*kp]	3101
1	[a*ọ]	2581
1	[+ọ]	21

6.26889,7.04225	6.01735,6.9134
1	[ị̄*u]	67102
1	[-ē]	65024
1	[u*è]	15452
1	[l*y]	13318
1	[o*ǹ]	7779
1	[i*ọ̀]	5726
1	[i*è]	5724
1	[j*gh]	5160

6.26889,7.04225	6.05,7.58333
1	[à*Ọ]	50214
1	[ā*i]	39435
1	[o*ǹ]	7779
1	[j*k]	5139

6.26889,7.04225	6.05314,6.86476
1	[ị̄*u]	67102
1	[u*è]	15452
1	[l*y]	13318
1	[o*ǹ]	7779
1	[i*ọ̀]	5726
1	[i*è]	5724
1	[j*p]	5175

6.26889,7.04225	6.06667,7.01667
3	[a*á]	2665
2	[e*é]	4699
1	[-ū]	67584
1	[ọ̄*ị]	66601
1	[ọ̄*ụ]	66574
1	[ē*ọ́]	65140
1	[m̀*M]	57902
1	[à*o]	50191
1	[ọ̀*k]	48147
1	[ọ̀*a]	48133
1	[è*phh]	47359
1	[ā*ụ]	39438
1	[s*z]	21539
1	[nw*phh]	18687
1	[u*ú]	15513
1	[kp*ā]	14925
1	[ọ*ọ́]	10868
1	[ọ*ń]	10859
1	[ụ*á]	7273
1	[y*kp]	3101
1	[+ọ]	21

6.26889,7.04225	6.08333,7
1	[m̄*y]	69638
1	[ò*I]	60982
1	[ǹ*m]	50713
1	[à*M]	50222
1	[à*ị]	50217
1	[à*m]	50201
1	[à*o]	50191
1	[ọ̀*u]	48158
1	[ọ̀*k]	48147
1	[ọ̀*a]	48133
1	[è*phh]	47359
1	[è*u]	47134
1	[ā*ụ]	39438
1	[t*nw]	18980

6.26889,7.04225	6.08333,7.01667
1	[-ū]	67584
1	[ọ̄*ọ]	66581
1	[è*phh]	47359
1	[s*z]	21539
1	[nw*phh]	18687
1	[kp*ā]	14925
1	[kp*nw]	14884
1	[r*y]	13830
1	[kw*n]	8708
1	[o*e]	7689
1	[y*ny]	3088
1	[+ọ]	21

6.26889,7.04225	6.08624,6.99556
1	[ị̄*u]	67102
1	[-ē]	65024
1	[è*a]	47109
1	[u*è]	15452
1	[l*y]	13318
1	[ch*ny]	11792
1	[o*ǹ]	7779
1	[i*ọ̀]	5726
1	[i*è]	5724
1	[j*gh]	5160

6.26889,7.04225	6.1038,6.8834
1	[u*è]	15452
1	[l*y]	13318
1	[m*ị]	12841
1	[m*b]	12813
1	[o*ǹ]	7779
1	[i*ọ̀]	5726
1	[i*è]	5724
1	[-a]	2560

6.26889,7.04225	6.1094,6.88615
1	[ī*a]	70149
1	[-ē]	65024
1	[à*ụ]	50190
1	[è*u]	47134
1	[è*i]	47115
1	[è*a]	47109
1	[bhh*ṅ]	39996
1	[bhh*l]	39962
1	[-t]	18944
1	[gb*t]	15909
1	[gb*l]	15898
1	[l*r]	13339
1	[l*b]	13325
1	[l*g]	13324
1	[l*y]	13318
1	[m*ị]	12841
1	[m*ụ]	12814
1	[m*b]	12813
1	[ch*ny]	11792
1	[i*e]	5641

6.26889,7.04225	6.1124,6.7738
1	[-ǹ]	50688
1	[ị*e]	21001
1	[l*y]	13318
1	[kw*v]	8777
1	[j*f]	5152
1	[j*sh]	5148
1	[n*à]	2146
1	[n*e]	2057
1	[+phh]	255
1	[+ǹ]	99
1	[+è]	92
1	[+ā]	77
1	[+k]	19

6.26889,7.04225	6.1124,6.7739
1	[l*gw]	13356
1	[l*y]	13318
1	[o*ǹ]	7779
1	[i*è]	5724

6.26889,7.04225	6.11667,7.06667
1	[è*phh]	47359
1	[s*z]	21539
1	[kw*n]	8708
1	[o*e]	7689

6.26889,7.04225	6.1334,7.3667
1	[ọ̄*ụ]	66574
1	[gh*k]	20499
1	[ch*cy]	11877
1	[+ọ]	21

6.26889,7.04225	6.1429,6.8914
1	[ī*a]	70149
1	[ị̀*E]	69142
1	[ị̄*u]	67102
1	[-ē]	65024
1	[ụ̀*u]	51230
1	[ụ̀*ụ]	51214
1	[-ǹ]	50688
1	[à*ụ]	50190
1	[è*i]	47115
1	[è*a]	47109
1	[bhh*ṅ]	39996
1	[bhh*l]	39962
1	[-t]	18944
1	[nw*r]	18459
1	[gb*s]	15914
1	[gb*t]	15909
1	[l*b]	13325
1	[m*ụ]	12814
1	[m*b]	12813
1	[i*e]	5641

6.26889,7.04225	6.145,7.469
1	[à*Ọ]	50214
1	[à*u]	50206
1	[ọ̀*-]	48179
1	[o*I]	7734
1	[j*w]	5144

6.26889,7.04225	6.157,7.0311
1	[-ū]	67584
1	[ọ̄*ọ]	66581
1	[à*n]	50180
1	[è*phh]	47359
1	[s*z]	21539
1	[s*k]	21523
1	[nw*phh]	18687
1	[kp*ā]	14925
1	[kp*nw]	14884
1	[r*y]	13830
1	[kw*n]	8708
1	[o*e]	7689
1	[-o]	7680
1	[y*ny]	3088
1	[a*à]	2658
1	[+ọ]	21

6.26889,7.04225	6.1665,6.7833
2	[i*è]	5724
1	[ị̀*E]	69142
1	[è*k]	47123
1	[-t]	18944
1	[gb*s]	15914
1	[gb*t]	15909
1	[r*d]	13842
1	[l*b]	13325
